Author_id,Name
7387,Alice Outwater
7388,T.G. Henry James
7389,T.G.H James
7390,Jeff Barson
7391,Kr
7392,Jimmy Carter
7393,Rick Barba
7394,David Chong
7395,Regina Oehler Fultz
7396,Ellen Weiss
7397,Bob Krogle
7398,Michelle Lovric
7399,Patti Kim
7400,Marybeth Sparrow
7401,Denys Cazet
7402,Susan Hill
7403,Doug Hart
7404,Walt Disney Company
7405,Joanna Weaver
7406,Mercer Mayer
7407,Anthony Tallarico
7408,Roz Denny Fox
7409,Dolores /Lee French
7410,Dolores French
7411,Linda Lee
7412,Teresa Norman
7413,James C. Hefley
7414,Marti Hefley
7415,Rachael F. Heller
7416,Richard F. Heller
7417,Rosie Daley
7418,Michael Maccaskey
7419,Reed Irvine
7420,Clara Drechsler
7421,David Budbill
7422,Duane P. Schultz
7423,Schultz
7424,Tom Lambert
7425,Wayne Allred
7426,David Mecham
7427,Les Roberts
7428,Stephen Nasser
7429,Sherry Rosenthal
7430,Kate Walker
7431,Jane M. Lindskold
7432,Otto Penzler
7433,John Lutz
7434,Fowler
7435,George Spelvin
7436,Chris Van Allsburg
7437,Elke Pohl
7438,Thomas R. Schmidt
7439,Elvira Woodruff
7440,Nina Kidd
7441,Catherine Kidwell
7442,Barney Leason
7443,Steve Salerno
7444,William Kennedy
7445,John Kern
7446,Richard Doyle
7447,Timothy B. Benford
7448,Lucy Maud Montgomery
7449,Roy W. Poe
7450,Woman'S Day Editors
7451,Paul Krassner
7452,David Bergantino
7453,Lucasta Miller
7454,Sue-Ellen Welfonder
7455,Jeremy Black
7456,Nancy Atherton
7457,Ann Goethe
7458,Holt Mcdougal
7459,Geoffrey Chaucer
7460,Nevill Coghill
7461,Tom Gilling
7462,Elizabeth Dybell
7463,Christopher Reeve
7464,Elizabeth Buchan
7465,Boris Cyrulnik
7466,Mireille Cardot
7467,Nicole-Lise Berheim
7468,Sirrus Poe
7469,Sandra Canfield
7470,Joseph Mugnaini
7471,Overbeck
7472,Rita Rudner
7473,Robert Howard
7474,Frank Frazetta
7475,Eden Gray
7476,Jerry Oltion
7477,Caroline Sutton
7478,Bob Greene
7479,Oprah Winfrey
7480,Joseph Vargo
7481,Christine Filipak
7482,Richard Stark
7483,Stephen Birmingham
7484,William J. Palmer
7485,Patrick Larkin
7486,Wes Craven
7487,Darby Conley
7488,Tracy Chutorian Semler
7489,Deborah Axe
7490,Rebecca Smith
7491,Maggie Gee
7492,The Editors Of Creative Publishing International
7493,C
7494,Ed Mcbain
7495,Margaret Coel
7496,Akif Pirinçci
7497,Elizabeth Graver
7498,Julia London
7499,Kathryn Smith
7500,Cleo Coyle
7501,Hannah March
7502,Anna Maclean
7503,Elizabeth Mayne
7504,Orr
7505,Hannah Howell
7506,Karen Marie Moning
7507,Pamela Toth
7508,Gayle Wilson
7509,Aimee Thurlo
7510,Caroline Burnes
7511,Adrianne Lee
7512,Annie Kimberlin
7513,Kathleen Nance
7514,Tamara Leigh
7515,Joseph Olshan
7516,William Congreve
7517,Jenelle Feyh
7518,Joseph Maynard Eastman
7519,Ej Thornton
7520,Larry Dossey
7521,Angelica Rose
7522,Gina Davidson
7523,Colette
7524,Roger Senhouse
7525,Herma Briffault
7526,Richard Seaver
7527,Robert Coover
7528,Manuel Puig
7529,Joseph Kanon
7530,Colman
7531,Bill Goldberg
7532,Steve Goldberg
7533,Carl Von Clausewitz
7534,Greg Manning
7535,William Wells Brown
7536,William Edward Farrison
7537,Lee J. Painter
7538,Norman Vincen Peale
7539,Editors Of Reader'S Digest
7540,Charles Higham
7541,Eric Bowman
7542,Arlene James
7543,Janice Pennington
7544,Carlos De Abreu
7545,Savage
7546,Mary Mcbride
7547,Lizzie Simon
7548,Lian Frost
7549,Hans Wilhelm
7550,Christopher Fowler
7551,Antonia Fraser
7552,Garry B. Trudeau
7553,Rebecca West
7554,Lisa Grunwald
7555,Katie Hafner
7556,John Markoff
7557,Ph.D. Howard M. Halpern
7558,Terry Ryan
7559,Suze Orman
7560,Thomas A. Critchley
7561,Deborah Tannen
7562,Robert J. Wicks
7563,Lucille Kallen
7564,Catherine Aird
7565,Boo King
7566,A. J. Holt
7567,Dave Galanter
7568,Greg Brodeur
7569,Adib Khan
7570,R.A. Deckert
7571,Alma Alexander Hromic
7572,Angela Henry
7573,Eleanor H. Porter
7574,Clive Egleton
7575,Tim Jeal
7576,Jasmine Cresswell
7577,Stephen Cartwright
7578,Laura Lee Hope
7579,Gloria Singer
7580,Rumer Godden
7581,John Gordon
7582,Robert Leeson
7583,Giles
7584,Beatrix Potter
7585,Mandy Stanley
7586,J. Mcnally
7587,Roger Knights
7588,John Cunliffe
7589,Fiona Pragoff
7590,A First Book
7591,David Bennet
7592,Moira Kemp Mathew Price
7593,Ladybird Books
7594,Peter Longden
7595,Heinz Tophinke
7596,William Gaddis
7597,Marcus Ingendaay
7598,Jan Brogan
7599,Frank Maccourt
7600,B. Delores Max
7601,Joe Weisberg
7602,J. Baxter Newgate
7603,Mark Sparky Stensaas
7604,Rick Kollath
7605,Trudi Strain Trueit
7606,Paulette Bourgeois
7607,Sharon Jennings
7608,Brenda Clark (I
7609,D.J. Machale
7610,Donna Diamond
7611,Emily Rodda
7612,Marc Mcbride
7613,Luann Udell
7614,Randy Hall
7615,Erik Sherman
7616,Douglas Stone
7617,Bruce Patton
7618,Sheila Heen
7619,Roger Fishe
7620,Thom Hartmann
7621,Edward M. Hallowell (Introduction)
7622,M
7623,Janis Abrahms Spring
7624,Michael Spring
7625,Elizabeth A. Lynn
7626,Shawn Macmanus
7627,Collee
7628,Janet Mills
7629,Vicki Croke
7630,Evelyn Mcfarlane
7631,James Saywell
7632,Helen Exley
7633,Yuzan Daidoji
7634,Oscar Ratti
7635,Thomas Cleary
7636,Meow Tzu
7637,Michael Kent
7638,Sarah Flannery
7639,David Flannery
7640,Björn Kjellström
7641,Bob Burns
7642,Mike Burns
7643,Michael J. Hunt
7644,Virginia Beard Morton
7645,Paul Ware
7646,Raymond Regh
7647,Jack Countryman
7648,Terri Gibbs
7649,Lesléa Newman
7650,Trevor Blount
7651,Bo Fowler
7652,Justine Davis
7653,Sophy Burnham
7654,Grant Taylor
7655,Diana Abu-Jaber
7656,Thomas More
7657,Paul Turner
7658,Michael Leunig
7659,Shusha Guppy
7660,George Negus
7661,Clare Maxwell-Hudson
7662,John Campbell
7663,Melinda Coss
7664,Stephen Gresham
7665,Charles Frederick Main
7666,Mo Hayder
7667,Richard Yates
7668,Russ Mcdonald
7669,Alexander C. Rae
7670,Charlotte Russell Johnson
7671,Suzan-Lori Parks
7672,Margaret Ball
7673,John Ennis
7674,Glen Duncan
7675,Alfred Lansing
7676,Barry Unsworth
7677,Gao Xingjian
7678,Mabel Lee
7679,James Morrow
7680,Sharon E. Heisel
7681,James J. Fahey
7682,J. Robert Lennon
7683,Majgull Axelsson
7684,Roger Tennant
7685,Graham Swift
7686,Judith R. Hendricks
7687,Jane Juska
7688,Alison Smith
7689,Diane Jessup
7690,Valerie Taylor
7691,Tania Modleski
7692,Rick Bragg
7693,Joelle Fraser
7694,Kathy Dobie
7695,Gail Sheehy
7696,Jennifer L. Leo
7697,Jessica Maxwell
7698,Lauralee Summer
7699,Jeff O'Leary
7700,Candace Gingrich
7701,Chris Bull
7702,Hilda Stahl
7703,Paul Geiger
7704,Roger Lea Macbride
7705,David Gilleece
7706,Frances Temple
7707,Ed Little
7708,Laura Ingalls Wilder
7709,Jessica Shaver
7710,Joseph Warren Yoder
7711,Robbie Branscum
7712,Julie Brincklo
7713,Nancy Mcarthur
7714,Irene Trivas
7715,Mary Pope/ Murdo Osborne
7716,Anthony Chandor
7717,Al Berto
7718,Cindy Engel
7719,Steve Grenard
7720,J. P. Gosse
7721,David Attenborough
7722,Marcia Foy
7723,Anna Katherine Nicholas
7724,Desmond Morris
7725,Barbara Woodhouse
7726,Dorothy Quelch
7727,Phyllis Wise
7728,A. B. C. Whipple
7729,John T. Burgoyne
7730,Jeffrey Moussaieff Masson
7731,Susan Mccarthy
7732,Natalie Babbitt
7733,Kathryn Lasky
7734,Sid Fleischman
7735,Patricia Leitch
7736,Fred Grove
7737,Troy Howell
7738,Marian F. Novak
7739,Mary Gehr
7740,Joan Lowery Nixon
7741,Candy Dawson Boyd
7742,Xavier Einstein
7743,Bertrand R. Brinley
7744,Kathleen Hersom
7745,Cicely Mary Barker
7746,Lynn Harnett
7747,Norma Fox Mazer
7748,Lillian O'Donnell
7749,Marilyn D. Anderson
7750,Mary Stolz
7751,Leonard Shortall
7752,Bruce Brooks
7753,Stephanie Calmenson
7754,Don Orehek
7755,Judith Bauer Stamper
7756,Incorporated Al-Anon Family Group Headquarters
7757,Tohru Fujisawa
7758,Ulli Olvedi
7759,Stephanie Bond
7760,John E. Hankins
7761,Patrick Lynch
7762,Rafael Chirbes
7763,Dagmar Ploetz
7764,Anne Cameron
7765,Nicholas Christopher
7766,Sailor Jim Johnston
7767,Andrew J. Robinson
7768,Irmela Arnsberger
7769,J. N. M. Wijngaards
7770,Susan Jeffers
7771,Patty Aubery
7772,Nanc
7773,Gavin Edwards
7774,Chris Kalb
7775,Beverley Harper
7776,Dan Kurzman
7777,Geoffrey Wolff
7778,Peter Gethers
7779,Gary A. Birken
7780,Dave Hoekstra
7781,Allegra Goodman
7782,Carol Muske-Dukes
7783,Jennifer Belle
7784,Caryl Phillips
7785,Emma Donog
7786,Katherine Russell Rich
7787,Charlene Sands
7788,Gervase Phinn
7789,Leslie A. Fiedler
7790,Renate Dorrestein
7791,Andreas Schlüter
7792,Karoline Kehr
7793,Fred Hunter
7794,Carla Damron
7795,Camille Minichino
7796,Bob Larson
7797,T. D. Jakes
7798,Emilie Barnes
7799,Jane Rogers
7800,Barbara Fitzgerald
7801,Jessica Anderson
7802,Marjory Davidson
7803,Beverly S. Martin
7804,Jill Ba
7805,Anne Stuart
7806,Jule Mcbride
7807,Emma Richmond
7808,Elizabeth Bailey
7809,Greg Cox
7810,Emily Grayson
7811,Karen Hughes
7812,Sandra Steffen
7813,Monika Curths
7814,E. A. Proulx
7815,Jean Chandler
7816,Thomas Hettche
7817,Lauren M. Henderson
7818,Cameron West
7819,Petra Hammesfahr
7820,Christian Spiel
7821,Katja Rohde
7822,Antoine De Saint- Exupéry
7823,Elke Wehr
7824,Johanna Sinisalo
7825,S.L. Viehl
7826,Lucile Morrison
7827,Franz Geritz
7828,Marisol
7829,Amulya Malladi
7830,Margaret Schmidt Hacker
7831,John Clarke
7832,Michael Larvey
7833,Kavita Daswani
7834,Chitra Divakaruni
7835,Diane Glancy
7836,Robert Gerzon
7837,Klaus Berr
7838,Christoph Hahn
7839,Gaby Wurster
7840,Werner Schmitz
7841,Angelika Bardeleben
7842,Sr Pugalenthi
7843,Michael S Lief
7844,Ben Bycel
7845,H. Mitchell Caldwell
7846,Catherine Lim
7847,Andrea Chesman
7848,Daniela E. Schreier
7849,Arthur Conan
7850,Sir Doyle
7851,Nina Berberova
7852,Tennessee Williams
7853,Julia Hammond
7854,Yolanda Joe
7855,Emily Hendrickson
7856,Kathy Disanto
7857,Lynne Perrie
7858,Ellen Sussman
7859,Anne Marie Winston
7860,Bette Ford
7861,Niall Williams
7862,Jeanne D'Haem
7863,Wendy Loggia
7864,Dianne Day
7865,George Lucas
7866,Malle Vallik
7867,Diane Haeger
7868,Roger Lancelyn Green
7869,Lotte Reiniger
7870,Lori Bryant-Woolridge
7871,Craig Hillman
7872,Kieran Scott
7873,Elizabeth Skurnick
7874,Jordan Paul
7875,Chris Spink
7876,Earl Proulx
7877,Isadora Tattlin
7878,Robin Maxwell
7879,Jacqueline Harpman
7880,Carla Cook
7881,Robyn Sisman
7882,Miriam E. Nelson
7883,Judy Knipe
7884,Katie Schneider
7885,Anne-Cécile Padoux
7886,Anna Gavalda
7887,Franck Vautrin
7888,Vautrin
7889,Wayson Choy
7890,Miguel Angel Asturias
7891,Frances Partridge
7892,Miguel De Cervantes
7893,Tobias Smollett
7894,Paul Arden
7895,Tom Savage
7896,George V. Higgins
7897,Helen Colijn
7898,Pierre Loti
7899,Hella S. Haasse Haasse
7900,Paul Golding
7901,Franco Ferrucci
7902,Raymond Rosenthal
7903,Janet Frame
7904,Khyentse Rinpoche
7905,Matthieu Ricard
7906,Alice Vaara
7907,Bettie B. Youngs
7908,Jennifer Youngs
7909,Philip Rieff
7910,Karina Moore
7911,Ian Buruma
7912,Patricia Matthews
7913,Clayton Matthews
7914,Bette Lord
7915,Charlotte Sanford
7916,Henry Porter
7917,Diana Silber
7918,Robert Ballard
7919,Leilia Kelly
7920,Thomas Keech
7921,Ross Kasminoff
7922,Ron Handberg
7923,Jeanne M. Dams
7924,George Dawes Green
7925,Dale Furutani
7926,Victoria Gotti
7927,Shirley Kennett
7928,Elizabeth North
7929,Lisa Vice
7930,Frank Drake
7931,Ralph M. Mcinerny
7932,Edna O'Brien
7933,Herbert Gold
7934,Adèle Geras
7935,Sally Walton
7936,Mary Sheedy Kurcinka
7937,Meg O'Brien
7938,John Simpson
7939,Ward Just
7940,Tim Page
7941,Hans Christian. Anderson
7942,Marion Philadelphia
7943,Janine Boissard
7944,Yossi K. Halevi
7945,Beatrice Bruteau
7946,Milton Viorst
7947,Karla Jay
7948,Corliss Lamont
7949,Kate Bornstein
7950,Betty White
7951,John A. Buehrens
7952,Unitarian Universalist Associatio
7953,Richard T. Kaser
7954,Lauraine Leblanc
7955,Mary Kingsley
7956,Elspeth Huxley
7957,Peter F. Stevens
7958,Howard Blum
7959,Suelette Dreyfuss
7960,Bernard Lewis
7961,Peter Shaffer
7962,Detlev Ullrich
7963,Joseph Mitchell
7964,Eike Schönfeld
7965,Les Martin
7966,Jane Urquhart
7967,Benjamin Von Stuckrad-Barre
7968,Benjamin Von Stuckrad-
7969,Paul Doherty
7970,Stephen J. Rivele
7971,Andy Straka
7972,Philip R. Craig
7973,Robert J. Randisi
7974,H. F. Saint
7975,Nancy M. Neuman
7976,Alison Webster
7977,Deborah Cartmell
7978,I.Q. Hunter
7979,Heidi Kaye
7980,Imelda Whe
7981,Jane Rule
7982,Lynne Griffin
7983,Kelly Mccann
7984,William Robertson
7985,David Wilkerson
7986,Albert Gilman
7987,John Russell Brown
7988,Russell Fraser
7989,William H. Matchett
7990,S. Schoenb
7991,Reuben Brower
7992,S. Nagarajan
7993,Daniel Seltzer
7994,Barbara Everett
7995,P. H. Davison
7996,T. J. B. Spencer
7997,Walter Brueggemann
7998,Martha J. Beckman
7999,John Mcpherson
8000,Wendy Wasserstein
8001,Rachel Chandler
8002,Kate Clinton
8003,Chastity Bono
8004,Billie Fitzpatrick
8005,Rebecca Ore
8006,Julie Andrews Edwards
8007,Sarah Gilbert
8008,Emmanuèle Bernheim
8009,Ted Chiang
8010,Patrick Nielsen Hayden
8011,Karen Michalson
8012,Peter Watts
8013,Peter Taylor
8014,Susan Fromberg Schaeffer
8015,Katharine Murray
8016,Donald S Olson
8017,Günter W. Kienitz
8018,Denis Hamill
8019,Dao Strom
8020,Gina Mayer
8021,Jonathan Rice
8022,Tim Rice
8023,Paul Gambaccini
8024,Tim Rice. Et Al. Gambaccini
8025,Roger Osborne
8026,David Hockney
8027,Nikos Stangos
8028,Colin Larkin
8029,Alex Ogg
8030,Johnny Rogan
8031,Miranda Sawyer
8032,Terry Kay
8033,Sandra Markle
8034,Mark Robert Rank
8035,Kenneth Gatland
8036,Victoria Chancellor
8037,Roberta
8038,Robert M Pirsig
8039,Zlata Filipovic
8040,William W. Johnstone
8041,Nava Renek
8042,Dee Brestin
8043,Kathy Troccoli
8044,Marjorie Winn
8045,Abbot George Burke
8046,Covert Bailey
8047,Lewis Gannett
8048,Alan Brennert
8049,Kuki Gallmann
8050,Tom Defalco
8051,Richard Mason
8052,Roberto G. Fernandez
8053,Tadahiko Nagao
8054,Isamu Saito
8055,Gustavo Perez-Firmat
8056,Joanne Mcclellan Egnor
8057,Dr. Wayne W. Dyer
8058,John Norman
8059,Michele Slung
8060,Albert Uderzo
8061,Emma Forrest
8062,Bill Murphy
8063,Peter Wood
8064,G. Eason
8065,William Least Heat-Moon
8066,Christobel Kent
8067,Rosie Thomas
8068,Maggie O'Farrell
8069,Sharon Butala
8070,Paddy Ryan
8071,Paul Erdman
8072,Katja M. Werker
8073,Maryse Wolinski
8074,Linda Fairstein
8075,Terry Tempest Williams
8076,Let'S Go Inc.
8077,Helga Tiscenko
8078,Robert Bosnak
8079,Robert Dessaix
8080,Susan M. Lark
8081,Elizabeth Somer
8082,Robert Stone
8083,Stanley Karnow
8084,Gail Evans
8085,Vickie L. Bane
8086,Lina Visconti
8087,Donna May Gibbs Carpenter
8088,Frank
8089,Manuel Vázquez Montalbán
8090,Manuel Vazquez Montalban
8091,India Knight
8092,George Hughes
8093,Steven Levy
8094,Margaret Lawrence
8095,Paula Weideger
8096,Gordon Honeycombe
8097,Colin Turnbull
8098,Colson Whitehead
8099,Harald Gerlach
8100,Market House Books Ltd.
8101,Rosalind Fergusson
8102,Michael D. Hutt
8103,Thomas W. Speh
8104,Steven V. Roberts
8105,Dan Zevin
8106,Glenn Frankel
8107,Gilda Radner
8108,Anne Michaels
8109,Quint Buchholz
8110,John Maddox Roberts
8111,A Oswald
8112,Juliet Schor
8113,Betsy Taylor
8114,Ed Glinert
8115,Atima Srivastava
8116,Giò Waeckerlin Induni
8117,Lisa Scott
8118,Dagmar Roth
8119,Sharon Maas
8120,Amelie Fried
8121,Sneaky P. Brown
8122,Carina Klein
8123,Susan Carroll
8124,Marcel Bieger
8125,Eveline Passet
8126,James Ellison
8127,Dian Fossey
8128,Wolfgang Büscher
8129,Robert Merle
8130,Christel Gersch
8131,Gerda Bean
8132,N.H. Kleinbaum
8133,Luigi Guicciardi
8134,Katharina Schmidt
8135,Mcdowell Bryson
8136,Adele Ziminski
8137,Shifra Horn
8138,Dalya Bilu
8139,J. M. Synge
8140,Tim Robinson
8141,Lynne S. Schwartz
8142,Tommy Hays
8143,Loretta Lynn
8144,Patsi Bale Cox
8145,Sidney Poitier
8146,Gordon Mackenzie
8147,Paul Grescoe
8148,Annette Delore
8149,John Hughes
8150,Deirdre Corey
8151,Lisa Birnbach
8152,Patricia Marx
8153,Linda Tschirhart Sanford
8154,Mary Ellen Donovan
8155,Charles L. Calia
8156,Arianna Huffington
8157,Bill Maher
8158,Denis Waitley
8159,Elle Eggels
8160,Margaret Lee Braun
8161,Theo Colborn
8162,Nancy M. Stuart
8163,Joanne K. Rowling
8164,Jean-Claude Gotting
8165,Jean-Françoi
8166,Emilie Richards
8167,Miriam Ali
8168,Outside Magazine Editors
8169,Nick Thorpe
8170,Bentley Little
8171,John Skipp
8172,Shaun Hutson
8173,Jesse Hunter
8174,Jr.
8175,Richard Henry Dana
8176,Thomas Philbrick
8177,Raisa Gorbachev
8178,David Floyd
8179,Helen Hunt Jackson
8180,J. B. Calchman
8181,Thalassa Ali
8182,Stephen Glass
8183,Pat Mulcahy
8184,Dorothy Bryant
8185,Edidt Geever
8186,Angus Calder
8187,Marion A. Kaplan
8188,Nella Larsen
8189,Thadious M. Davis
8190,Charles Portis
8191,Witi Ihimaera
8192,Jann Mitchell
8193,Connie Lightner
8194,Terri Crisp
8195,Samantha Glen
8196,Joey Green
8197,Rod Mcqueen
8198,Michael J. Fox
8199,Margaret Laurence
8200,B. Alison Weir
8201,Alison Weir
8202,Peter Gzowski
8203,Alvin F. Poussaint
8204,William K. Hartmann
8205,Garrett Sutton
8206,Jonas Ridderstrale
8207,Kjell Nordström
8208,Kjell Nordstrom
8209,Howard Dean
8210,Dennis Kucinich
8211,Studs Terkel
8212,Reverend Al Sharpton
8213,Karen Hunter
8214,James Hynes
8215,Erik S. Rosenaa
8216,Ted Michener
8217,Mark Jacobson
8218,Sarah Zettel
8219,David Layton
8220,K. C. Cole
8221,Daniel Halpern
8222,Hyemeyohsts Storm
8223,Edward Blishen
8224,Brian Wildsmith
8225,Tessa Bielecki
8226,Regina Sara Ryan
8227,Masters
8228,Russell Grant
8229,Vicky Emptage
8230,Gabriel Horn
8231,White Deer Of Autumn
8232,Nader E Khalili
8233,Jalaloddin Rumi
8234,George Burns
8235,Jack Gregory
8236,Carol Drinkwater
8237,Mark Schorer
8238,Celia Barker Lottridge
8239,Peter Ralph
8240,Judy Delton
8241,Blanche Sims
8242,Tony Goldwyn
8243,Kate Burton
8244,Ania Szado
8245,A. L. Kennedy
8246,Mary Maccarthy
8247,Alayne Main
8248,Alec Ross
8249,Tabitha King
8250,Laura Fraser
8251,David Daiches
8252,Element Books Ltd.
8253,Peg Kehret
8254,Carla Neggers
8255,Benjamin Zephaniah
8256,Mary Ann Hoberman
8257,Deborah Savage
8258,Lisa Falkenstern
8259,Cliff Nielsen
8260,Andrew Eames
8261,Wendy Boorer
8262,Andrew A. Rooney
8263,John Lawrence
8264,Peter Haining
8265,David Edmonds
8266,John Eidinow
8267,Glenn Yeffeth
8268,David Gerrold
8269,Robert Aunger
8270,Steven Pinker
8271,John Grafton
8272,Mort Rosenblum
8273,Peter Spiegelman
8274,Allan W. Eckert
8275,Andrea Barrett
8276,Elizabeth Sachs
8277,Barthe Declements
8278,Christopher Greimes
8279,Ruth White
8280,Katherine Ayres
8281,Sook Nyul Choi
8282,Fred Graver
8283,Peggy Woodford
8284,John Gollings
8285,Madeleine Bourdouxhe
8286,Jennifer Bassett
8287,Andrew Parkin
8288,P.D. James
8289,Gaetan Soucy
8290,David Levien
8291,Regina Mcbride
8292,Abbie Zabar
8293,Larry Watson
8294,Paula L. Woods
8295,Tom Alibrandi
8296,Bill Wassmuth
8297,Brenda Peterson
8298,Steven Owen Godersky
8299,B. Traven
8300,Jean P. Sasson
8301,Suzy Spencer
8302,Rita Moonsammy
8303,Yatri
8304,Lisle
8305,Robert H Waterman
8306,Thomas J Peters
8307,Tom Peters
8308,Lyndell
8309,Sir Richard Branson
8310,J.-P. Mayer
8311,Ann Martin
8312,Cameron Judd
8313,Berniece Rabe
8314,Harvey Kidder
8315,Joan Rawlins Biggar
8316,Kay Salem
8317,Ken Leebow
8318,Paul Joffe
8319,Marty Bucella
8320,Betty Baker
8321,Thom Jones
8322,Dudley Randall
8323,Floyd
8324,Wallace Fowlie
8325,Pearson Education
8326,Susan Feuer
8327,Bernadine Healy
8328,Peter Mcdonough
8329,Alex Chadwick/ Npr
8330,Judith Ivey
8331,Debra Monk
8332,Dale Hull
8333,Dave Longaberger
8334,Tami Longaberger
8335,Ellis Vidler
8336,Violet Winspear
8337,Darryl London
8338,Joyce Landorf Heatherley
8339,Richard Dean Rosen
8340,Peter Abrahams
8341,Colin Harrison
8342,Maria Shriver
8343,Oriah Dreamer
8344,Richie Tankersley Cusick
8345,Nicholas Adams
8346,Keith Parkinson
8347,Sarton May
8348,Lori Foster
8349,Janelle Dennison
8350,Jill Jones
8351,Shana Abe
8352,Emma Holly
8353,Gary Brandner
8354,Linda Ladd
8355,Patricia Phillips
8356,Julie Beard
8357,Laurie Mcbain
8358,Andrea Parnell
8359,Catherine Lanigan
8360,Jill Barnett
8361,Stephen Bury
8362,Marlena De Blasi
8363,Aliza Sherman
8364,Gregg Olsen
8365,Daphne Gottlieb
8366,Daniel Drennan
8367,Peg Kerr
8368,John F. Kennedy
8369,Gordan Korman
8370,Rosalind Greenberg
8371,Elaine St. James
8372,Laurie Abkemeier
8373,Richard Eyre
8374,Linda Eyre
8375,Jonathan Berent
8376,Ken Merrell
8377,Phyllis Gates
8378,Patricia Briggs
8379,Holly Lisle
8380,L.J. Smith
8381,L. J. Smith
8382,Larry Dixon
8383,Larry Elmore
8384,Ru Emerson
8385,Ellen Guon
8386,David Trotter
8387,Charlotte Mitchell
8388,Debra Ginsberg
8389,Josepha Sherman
8390,Ian J. Burton
8391,Purple Ronnie
8392,Teresa Crane
8393,François Ricard
8394,François Kérel
8395,Jack Clifford Smith
8396,Douglas R. Hofstadter
8397,Nick Meglin
8398,Diane Meglin
8399,Lauren Jarrett
8400,Lisa Lenard
8401,Nan Phifer
8402,Cathy Ann Johnson
8403,Bernard Poulin
8404,Lin Wellford
8405,Michael Meyer
8406,Alwyn Crawshaw
8407,Juliet Bawden
8408,James Van Praagh
8409,Maurizio Bongianni
8410,Stevie Daniels
8411,D.G. Hessayon
8412,Dr. Hessayon
8413,Lois Hole
8414,Derek Fell
8415,Debbie Patterson
8416,Andy Baggott
8417,Adrian Forsyth
8418,Laurel Aziz
8419,Barbara Ganim
8420,Susan Fox
8421,Judy Jones
8422,William Wilson
8423,Terence Dickinson
8424,C. W. Metcalf
8425,Roma Felible
8426,W. L. Wilmshurst
8427,Derek Nelson
8428,Alec Waugh
8429,Gertrud Wittich
8430,Friedrich Dürrenmatt
8431,Björn Larsson
8432,Jörg Scherzer
8433,Urs Widmer
8434,Joan Druett
8435,Joyce Johnson
8436,Thomas Nils Lindquist
8437,Tommy Simpson
8438,Lisa Hammel
8439,William Bennett Seitz
8440,Mary Francis Shura
8441,Harry Mazer
8442,Pike
8443,Ellen Conford
8444,Cherie Bennett
8445,Janet Kovalcik
8446,Carol Keeffe
8447,Ellen Gunderson Traylor
8448,John F. Walvoord
8449,Alpha Staff
8450,Shelley O'Hara
8451,James P. Caher
8452,John M. Caher
8453,Patricia Waynant
8454,David Galloway
8455,Kurt Cobain
8456,William H. Armstrong
8457,James Barkley
8458,Edward P. Jones
8459,Edmund White
8460,Deborah Ford
8461,Olivia Judson
8462,Catherine Clinton
8463,Cortney Davis
8464,Howard Stern
8465,Kirk Mitchell
8466,John Stossel
8467,Starbuck O'Dwyer
8468,Lori Alvord
8469,Elizabeth Cohen Van Pelt
8470,Terry Jones
8471,Sanyika Shakur
8472,Monster Kody Scott
8473,A. J. Orde
8474,Sheri S Tepper
8475,Aaron Elkins
8476,Aaron J. Elkins
8477,Andrew Tobias
8478,Jane Bicks
8479,Milli Nickell
8480,Gary Land
8481,Montague Summers
8482,Kelsey Grammer
8483,Rose Block
8484,Delilah Ahrendt
8485,Michael Kerrigan
8486,Matt Cohen
8487,Patricia Jeffery
8488,Jeff Davidson Jeffrey P.; Davidson
8489,Margaret Wander Bonanno
8490,Elena Poniatowska
8491,Walter Jon Williams
8492,John Peel
8493,David R. Olson
8494,John Mccormick
8495,Bronwyn Williams
8496,Dominique Lapierre
8497,Sara Dowse
8498,Beth Yahp
8499,Douglas Rushkoff
8500,Arturo Perez- Reverte
8501,David Wharry
8502,Lyndon Baines Johnson
8503,Michael Jordan
8504,Susan Beth Pfeffer
8505,Lynn Gamwell
8506,Nancy Tomes
8507,Marie B. Salazar
8508,Brenda Wilkinson
8509,Pauline Brown
8510,Lee Stringer
8511,J. Dennis Deitz
8512,Richard Grimes
8513,Susan Quinn
8514,Leo Pennanen
8515,Eric Knight
8516,Josefa Heifetz
8517,Torey L. Hayden
8518,Robin Williams
8519,Karen A. Signell
8520,Keith Laumer
8521,Austin Tappan Wright
8522,Sherman Alexie
8523,Flavia
8524,Colin Higgins
8525,Erik Weihenmayer
8526,Tyrone T. Thomas
8527,Karle Dickerson
8528,Susan Kenney
8529,Annette Lévy-Willard
8530,Georgeson V
8531,Ursula Markham
8532,Chogyam Trungpa
8533,Gene Wolfe
8534,Robert Llewellyn
8535,Jacques Lacarrière
8536,Jack Jones
8537,Rachel Kaberry
8538,Amy K. Brown
8539,David Farland
8540,Kevin Brooks
8541,Deborah Mcdowell
8542,Roderick Macleish
8543,Rainer Maria Rilke
8544,M.D. Herter Norton
8545,Daniel Handler
8546,Lance Gould
8547,H Roberts Design
8548,Catullus Mulroy
8549,David Mulroy
8550,Pat Croce
8551,Bill Lyon
8552,Richard Price
8553,Tony Britton
8554,Ann Powers
8555,Gwynedd M. Hudson
8556,David Ambrose
8557,Edward Hoagland
8558,Phil Parks
